"unit" "studym" "intervention" "pre_post" "pd" "falls" "insurance" "prop_female_pd" "prop_white_pd" "prop_pd75" "prop_psy"
12 7 1 0 721 7 0.712898751733703 0.533980582524272 0.201109570041609 0.11373092926491 0.24229
12 8 1 0 472 5 0.703389830508475 0.588983050847458 0.271186440677966 0.175847457627119 0.19971
12 9 1 1 671 4 0.640834575260805 0.526080476900149 0.184798807749627 0.286140089418778 0.22957
12 10 1 1 634 5 0.649842271293375 0.641955835962145 0.176656151419558 0.263406940063092 0.20857
12 11 1 1 573 6 0.621291448516579 0.542757417102967 0.197207678883072 0.258289703315881 0.28079
12 12 1 1 453 0 0.582781456953642 0.640176600441501 0.315673289183223 0.258278145695364 0.32285
12 13 1 1 570 3 0.643859649122807 0.515789473684211 0.17719298245614 0.356140350877193 0.23858
12 14 1 1 707 7 0.635077793493635 0.472418670438472 0.198019801980198 0.364922206506365 0.21201
12 15 1 1 636 4 0.699685534591195 0.533018867924528 0.132075471698113 0.419811320754717 0.23167
12 16 1 1 693 4 0.708513708513709 0.624819624819625 0.135642135642136 0.284271284271284 0.2119
12 17 1 1 714 1 0.675070028011205 0.588235294117647 0.134453781512605 0.294117647058824 0.29884
12 18 1 1 638 0 0.735109717868339 0.54858934169279 0.188087774294671 0.318181818181818 0.17029
12 19 1 1 718 5 0.54874651810585 0.527855153203343 0.227019498607242 0.233983286908078 0.28475
12 20 1 1 687 9 0.620087336244541 0.634643377001456 0.215429403202329 0.301310043668122 0.28437
12 21 1 1 687 2 0.590975254730713 0.675400291120815 0.212518195050946 0.241630276564774 0.31276
12 22 1 1 666 1 0.705705705705706 0.668168168168168 0.159159159159159 0.363363363363363 0.19342
12 23 1 1 680 3 0.576470588235294 0.616176470588235 0.219117647058824 0.245588235294118 0.21634
12 24 1 1 661 4 0.703479576399395 0.553706505295008 0.216338880484115 0.279878971255673 0.17836
12 25 1 1 687 3 0.630276564774381 0.490538573508006 0.235807860262009 0.262008733624454 0.19258
12 26 1 1 706 4 0.645892351274788 0.53257790368272 0.201133144475921 0.320113314447592 0.24877
13 1 1 0 608 2 0.629934210526316 0.524671052631579 0.180921052631579 0.123355263157895 0.16031
13 2 1 0 646 2 0.684210526315789 0.61609907120743 0.176470588235294 0.255417956656347 0.13649
13 3 1 0 579 4 0.661485319516408 0.53713298791019 0.252158894645941 0.226252158894646 0.19969
13 4 1 0 582 2 0.652920962199313 0.592783505154639 0.125429553264605 0.271477663230241 0.17338
13 5 1 0 543 1 0.777163904235727 0.622467771639042 0.0957642725598527 0.349907918968692 0.24302
13 6 1 0 513 1 0.783625730994152 0.682261208576998 0.257309941520468 0.38401559454191 0.25837
13 7 1 0 566 3 0.706713780918728 0.602473498233215 0.243816254416961 0.254416961130742 0.27049
13 8 1 0 431 1 0.670533642691415 0.587006960556845 0.211136890951276 0.22969837587007 0.27344
13 9 1 1 611 0 0.713584288052373 0.509001636661211 0.217675941080196 0.30114566284779 0.10756
13 10 1 1 576 4 0.689236111111111 0.543402777777778 0.168402777777778 0.383680555555556 0.22093
13 11 1 1 589 2 0.813242784380306 0.561969439728353 0.156196943972835 0.393887945670628 0.16952
13 12 1 1 625 2 0.6912 0.5376 0.1568 0.3248 0.14927
13 13 1 1 583 3 0.687821612349914 0.58147512864494 0.18696397941681 0.245283018867925 0.14308
13 14 1 1 589 5 0.684210526315789 0.512733446519525 0.215619694397284 0.31918505942275 0.17329
13 15 1 1 540 4 0.698148148148148 0.546296296296296 0.187037037037037 0.351851851851852 0.19213
13 16 1 1 606 4 0.676567656765677 0.541254125412541 0.186468646864686 0.306930693069307 0.17735
13 17 1 1 613 4 0.712887438825449 0.579119086460033 0.195758564437194 0.295269168026101 0.19388
13 18 1 1 562 3 0.704626334519573 0.597864768683274 0.0854092526690391 0.302491103202847 0.24316
13 19 1 1 610 0 0.686885245901639 0.634426229508197 0.198360655737705 0.350819672131148 0.19864
13 20 1 1 570 4 0.717543859649123 0.501754385964912 0.201754385964912 0.287719298245614 0.23328
13 21 1 1 229 4 0.707423580786026 0.593886462882096 0.161572052401747 0.283842794759825 0.19767
13 22 1 1 56 1 0.625 0.571428571428571 0.125 0.178571428571429 0.2931
13 23 1 1 268 1 0.582089552238806 0.559701492537313 0.283582089552239 0.175373134328358 0.27211
13 24 1 1 585 3 0.490598290598291 0.538461538461538 0.299145299145299 0.254700854700855 0.14701
13 25 1 1 582 1 0.4553264604811 0.561855670103093 0.390034364261168 0.199312714776632 0.17915
13 26 1 1 622 11 0.316720257234727 0.578778135048232 0.316720257234727 0.342443729903537 0.13776
14 1 0 0 348 0 0.692528735632184 0.514367816091954 0.382183908045977 0.0459770114942529 0.29008
14 2 0 0 410 2 0.631707317073171 0.58780487804878 0.360975609756098 0.0560975609756098 0.26174
14 3 0 0 338 1 0.686390532544379 0.656804733727811 0.384615384615385 0.0710059171597633 0.1408
14 4 0 0 338 4 0.644970414201183 0.502958579881657 0.899408284023669 0.0325443786982249 0.13274
14 5 0 0 376 1 0.587765957446808 0.348404255319149 0.473404255319149 0.0398936170212766 0.25401
14 6 0 0 380 3 0.607894736842105 0.310526315789474 0.581578947368421 0 0.3981
14 7 0 0 377 2 0.450928381962865 0.482758620689655 0.639257294429708 0.0477453580901857 0.33413
14 8 0 0 239 1 0.556485355648536 0.535564853556485 0.598326359832636 0.0251046025104603 0.37879
14 9 0 1 350 0 0.628571428571429 0.665714285714286 0.485714285714286 0.0428571428571429 0.22043
14 10 0 1 358 0 0.61731843575419 0.511173184357542 0.446927374301676 0.111731843575419 0.20624
14 11 0 1 389 6 0.686375321336761 0.38560411311054 0.544987146529563 0.0539845758354756 0.3
14 12 0 1 398 2 0.454773869346734 0.253768844221106 0.540201005025126 0 0.2199
14 13 0 1 387 1 0.51937984496124 0.403100775193798 0.545219638242894 0.00258397932816537 0.23869
14 14 0 1 341 0 0.536656891495601 0.360703812316716 0.601173020527859 0.00586510263929619 0.37975
14 15 0 1 314 0 0.343949044585987 0.439490445859873 0.39171974522293 0.0191082802547771 0.23824
14 16 0 1 373 2 0.436997319034853 0.364611260053619 0.571045576407507 0 0.12037
14 17 0 1 392 5 0.591836734693878 0.357142857142857 0.61734693877551 0.0408163265306122 0.21198
14 18 0 1 317 1 0.444794952681388 0.34384858044164 0.668769716088328 0.0725552050473186 0.19692
14 19 0 1 376 1 0.449468085106383 0.454787234042553 0.627659574468085 0.132978723404255 0.17488
14 20 0 1 328 1 0.371951219512195 0.375 0.439024390243902 0.0884146341463415 0.25959
14 21 0 1 325 2 0.473846153846154 0.553846153846154 0.633846153846154 0 0.23529
14 22 0 1 329 0 0.47112462006079 0.376899696048632 0.483282674772036 0.0790273556231003 0.10667
14 23 0 1 380 2 0.618421052631579 0.431578947368421 0.352631578947368 0.0105263157894737 0.13819
14 24 0 1 317 1 0.555205047318612 0.315457413249211 0.49211356466877 0 0.1733
14 25 0 1 339 1 0.554572271386431 0.52212389380531 0.407079646017699 0.00294985250737463 0.10979
14 26 0 1 308 1 0.545454545454545 0.61038961038961 0.548701298701299 0.36038961038961 0.16011
15 1 1 0 477 6 0.729559748427673 0.549266247379455 0.138364779874214 0.218029350104822 0.16118
15 2 1 0 32 1 0.59375 0.71875 0.625 0.28125 0.11538
15 3 1 0 231 3 0.411255411255411 0.787878787878788 0.502164502164502 0.16017316017316 0.28235
15 4 1 0 196 0 0.311224489795918 0.678571428571429 0.336734693877551 0.122448979591837 0.19403
15 5 1 0 259 1 0.478764478764479 0.590733590733591 0.517374517374517 0.123552123552124 0.25091
15 6 1 0 308 1 0.36038961038961 0.616883116883117 0.38961038961039 0.12987012987013 0.31548
15 7 1 0 238 0 0.369747899159664 0.65546218487395 0.445378151260504 0.117647058823529 0.20599
15 8 1 0 162 2 0.598765432098765 0.722222222222222 0.283950617283951 0.240740740740741 0.2186
15 9 1 1 295 1 0.36271186440678 0.647457627118644 0.291525423728814 0.11864406779661 0.15988
15 10 1 1 117 3 0.495726495726496 0.726495726495726 0.324786324786325 0.358974358974359 0.16667
15 11 1 1 34 0 0 0 1 0.411764705882353 0.10526
15 12 1 1 NA NA NA NA NA NA NA
15 13 1 1 NA NA NA NA NA NA NA
15 14 1 1 NA NA NA NA NA NA NA
15 15 1 1 NA NA NA NA NA NA NA
15 16 1 1 NA NA NA NA NA NA NA
15 17 1 1 NA NA NA NA NA NA NA
15 18 1 1 NA NA NA NA NA NA NA
15 19 1 1 NA NA NA NA NA NA NA
15 20 1 1 NA NA NA NA NA NA NA
15 21 1 1 NA NA NA NA NA NA NA
15 22 1 1 NA NA NA NA NA NA NA
15 23 1 1 NA NA NA NA NA NA NA
15 24 1 1 NA NA NA NA NA NA NA
15 25 1 1 NA NA NA NA NA NA NA
15 26 1 1 NA NA NA NA NA NA NA
16 1 0 0 610 3 0.611475409836066 0.570491803278689 0.275409836065574 0.147540983606557 0.28653
16 2 0 0 664 1 0.608433734939759 0.501506024096386 0.25 0.143072289156627 0.21586
16 3 0 0 611 3 0.703764320785597 0.563011456628478 0.284779050736498 0.23240589198036 0.32659
16 4 0 0 670 4 0.637313432835821 0.467164179104478 0.267164179104478 0.185074626865672 0.30012
16 5 0 0 689 4 0.711175616835994 0.529753265602322 0.275761973875181 0.28011611030479 0.2872
16 6 0 0 697 3 0.6987087517934 0.592539454806313 0.248206599713056 0.220946915351506 0.33036
16 7 0 0 693 4 0.704184704184704 0.561327561327561 0.253968253968254 0.154401154401154 0.27226
16 8 0 0 467 1 0.73661670235546 0.490364025695931 0.205567451820128 0.115631691648822 0.34297
16 9 0 1 664 2 0.644578313253012 0.59789156626506 0.228915662650602 0.243975903614458 0.26474
16 10 0 1 624 4 0.706730769230769 0.5 0.317307692307692 0.383012820512821 0.21357
16 11 0 1 641 4 0.664586583463339 0.585023400936037 0.199687987519501 0.251170046801872 0.27262
16 12 0 1 656 4 0.609756097560976 0.57469512195122 0.268292682926829 0.263719512195122 0.20326
16 13 0 1 622 3 0.638263665594855 0.554662379421222 0.237942122186495 0.218649517684887 0.25806
16 14 0 1 651 2 0.715821812596006 0.554531490015361 0.244239631336406 0.274961597542243 0.28721
16 15 0 1 578 0 0.631487889273356 0.517301038062284 0.275086505190311 0.26643598615917 0.32665
16 16 0 1 611 3 0.723404255319149 0.572831423895254 0.271685761047463 0.364975450081833 0.24288
16 17 0 1 642 3 0.672897196261682 0.514018691588785 0.246105919003115 0.227414330218069 0.23307
16 18 0 1 560 6 0.741071428571429 0.558928571428571 0.183928571428571 0.330357142857143 0.31841
16 19 0 1 662 3 0.694864048338369 0.574018126888218 0.287009063444109 0.351963746223565 0.20905
16 20 0 1 604 3 0.548013245033113 0.529801324503311 0.302980132450331 0.218543046357616 0.27133
16 21 0 1 590 1 0.696610169491525 0.588135593220339 0.249152542372881 0.306779661016949 0.28676
16 22 0 1 624 5 0.775641025641026 0.615384615384615 0.169871794871795 0.41025641025641 0.31269
16 23 0 1 628 1 0.705414012738854 0.702229299363057 0.292993630573248 0.348726114649682 0.32609
16 24 0 1 612 1 0.570261437908497 0.57843137254902 0.292483660130719 0.233660130718954 0.28423
16 25 0 1 614 3 0.698697068403909 0.558631921824104 0.268729641693811 0.299674267100977 0.30769
16 26 0 1 610 2 0.608196721311475 0.565573770491803 0.221311475409836 0.229508196721311 0.25941
